index,text,location
178,"RT @iLuvvit: Stunned by Trump¡¯s dominance some GOP pundits concede that Dems have been right about Republicans all along https://t.co/4zwi¡­","Milwaukee - WI"
179,"RT @immigrant4trump: Greatest SUPPORT VIDEO - The Real Donald Trump #Trump2016 #AlwaysTrump #VoteTrump #AZPrimary #tcot https://t.co/eO3qSr¡­","Georgia - USA"
180,"RT @IBTimes: What's the best way to convince voters not to show up? Donald Trump as the GOP nominee https://t.co/15Q4mZ8Q56 https://t.co/8p¡­","News/Politics/Business/Tech"
181,"RT @LindaSuhler: GOP stooges--we're keeping track of those playing the 'stop Trump' game. We'll be coming for you when you're up for re-ele¡­","Charlotte - NC"
182,"RT @WesleyRickard: Wayne Dupree Conservative Radio Host Endorses Donald J Trump for President of the United States #NY #PA #IN #CA #EIB htt¡­","Texas - USA"
183,"RT @TheresaMechele: Talk Radio Host Michael Savage Endorses Donald J Trump for President #AZ #UT #NE #CA #NY #IN #WV #Trump2016 https://t.¡­","Palmetto state"
184,"RT @JennyLewis23: This racist bully liar TRUMP who belittle's people should terrify people that he's running for President. SICK https:¡­","lafayette - la"
185,"RT @thehill: WATCH: Lightning strikes Trump Tower in Chicago as Trump declared primary winner https://t.co/E73f1azRlt https://t.co/akv3kIQL¡­","instagram: maddie_steff"
186,"RT @ericbolling: Your numbers are wrong. Trump has 48% delegates and has won 65% races. Answer to your Q: do what the hell you want. https¡­","Northern Michigan"
187,"RT @jimgeraghty: Hillary's got awful unfavorable numbers; Trump's are worse. Well done GOP primary voters. https://t.co/5zYutJt6Wy https:/¡­","Arizona and New Hampshire"
188,"RT @HillaryClinton: Hate isn't an American value. Division isn't something to be glorified. We can¡¯t let Trump be our next president. https¡­","Taiping - Perak"
189,"RT @TheGoodGodAbove: Trump's Chicago building was struck by lightning on Tuesday. Yes that was Me. Consider that a warning bolt. Next tim¡­","Edinburgh - Scotland"
190,"RT @Ricky_Vaughn99: TRUMP: There is an assault on Christianity on guns on everything that we stand for. And it's going to stop. https:/¡­","Florida - USA"
191,"RT @TheresaMechele: Talk Radio Host Michael Savage Endorses Donald J Trump for President #AZ #UT #NE #CA #NY #IN #WV #Trump2016 https://t.¡­","Elmira - NY"
192,"RT @thehill: WATCH: Lightning strikes Trump Tower in Chicago as Trump declared primary winner https://t.co/E73f1azRlt https://t.co/akv3kIQL¡­","NCC-1701"
193,"RT @SmallBiz4Trump: BREAKING ... New CA GOP Poll has Trump leading Trump 38% Cruz 22% Kasich 19% .. https://t.co/4aFwrPoCWD #CA4TRUMP #Make¡­","Southern CA Conservative"
194,"RT @Missouri4Bernie: Donald Trump Is As Big a Fiscal Threat to the World As ISIS According to Economists by @phil_lewis_ https://t.co/YK9¡­","Baltimore - MD"
195,"RT @Women4Trump: Man who tried to assassinate Trump Tommy DiMassimo Made Films Feature Torture Porn of Black People https://t.co/NHWImD8B¡­","Walla Walla"
196,"RT @SimonTemplarPV: He really is isn't he? I mean forget about the recent Trump love he's just not a good TV personality @willyz https://¡­","Houston"
197,"@NBCNewsWorld this is what Obama has given us the GOP asshats still attack Trump when1/10th effort would have beaten Obama yeah they smart","South Carolina - USA"
198,"RT @kristieJ2007: Ok TRUMSTERS the #MSM is hoping WE will fizzle out and stop Tweeting for Trump! We CANNOT slow our efforts! Never stop @¡­","United States"
199,"RT @thebacch: You can't support the epitome of white nationalism like what Trump is then try to prove you're not racist. Naw you're rac¡­","St. Louis"
200,"RT @bethanyshondark: This is life under Trump. Politico gets its press creds pulled for accurate reporting @MIchelleFields gets fired for ¡­","New York"
201,"RT @TeaPainUSA: POLL: One half of women have a unfavorable view of Donald Trump. Apparently the other half have an unfavorable view of them¡­","Cincinnati - OH"
202,"RT @JudgeMoroz: Carolyn we know Trump's has https://t.co/Vh8ags4ibZ &amp; we know Ted is a Canadian-born sleazy Harvard lawyer &amp; liar. https:/¡­","McComb - Ms."
203,"RT @loudobbsnews: Big Help to @realDonaldTrump: Pro-Illegal Immigration Activists to Rally against Trump - Breitbart https://t.co/8Sscf1B9e¡­","Tennessee - USA"
204,"RT @Campaign_Trump: They are not against Trump. They are against what Trump represents. #Trump represent anti-establishment. GOP &amp; DEMS are¡­","United States"
205,"RT @kindcutesteve: Trump: My secret plan is to use eminent domain to sell off our national park lands to private industry oil/energy firm¡­","Northern California"
206,"RT @TeaisforTreason: #Trump:Riots &amp; Bad Things If GOP Ignores His Supporters https://t.co/Enu9f4M4JF #TNTVote #CIR #AINF #CTL #TNTweeters h¡­","houston tx"
207,"RT @HeerJeet: National Reviews anti-Trump plan: 1. Lecture poor on their immorality ( Get a job! ) 2. Shake hands with a few tradesmen 3.??¡­","United States"
208,"RT @TheresaMechele: Reverend Franklin Graham Stands with Donald J. Trump. Trump right on Iran. Prisoners should have been let go first ht¡­","Gator Country Florida"
209,"RT @MassAdvisors: #CNBC's Jim Cramer: #Trump 'Right About Trade' https://t.co/kI0Gfdx1R3 He¡¯s been right the whole way.¡± while Establishm¡­","buffalo ny "
210,"RT @mvlgrimace: Kia ora e hoa m¨¡ The Weekend Sun has gone too far. Pls RT - A little Trump in Tauranga: Ask advertisers to boycott https:/¡­","Tauranga - Aotearoa New Zealand"
211,"RT @TheresaMechele: Pastor Mark Burns of South Carolina Endorses Donald J. Trump. Mr. Trump has defended Christians and Christmas. https:¡­","North Carolina USA"
212,"@realDonaldTrump Man up Trump just say it! Say you like David Duke &amp; you're a misogynistic AM women afraid slaving? https://t.co/wgPD4LLMx2","In the waiting room - Florida."
213,"RT @ToddHagopian: Love when #Trump fans try to say they're conservative then end up putting us down! Wake up America! #NeverTrump https¡­","Arvada - CO - USA"
214,"RT @oldmancrying: @kindcutesteve To disavow Trump is to say Ted Cruz is any better. Cruz is acheat in politics that is a cut like a snake.¡­","Florida"
215,"RT @politicoroger: Colbert: If every anti-Trump voter united behind Cruz the GOP could go from a candidate it didn't like to a candidate ¡­","Colorado"
216,"RT @reedfrich: Behold the stunning false equivalence driving this Politico essay comparing Sanders &amp; Trump. https://t.co/8wkURDU2WL https:/¡­","New York City"
217,"RT @pvszii: He tried to kill Trump he is no longer considered white. This my cousin DaeDae welcome to the family homie ?? https://t.co/6YT¡­","houTx"
218,"https://t.co/0UNpteBGia https://t.co/wNAohTrK43 ¡­ WHO OWNS YOUR CANDIDATE &amp; MEDIA? GLOBALISTS? NO 1 OWNS #Trump https://t.co/txNgwz9p9G","Rhode Island - USA"
219,"RT @BreitbartNews: Bloomberg¡¯s @JoshuaGreen: Ted Cruz Well Positioned to Challenge Hillary... in 2020 if Trump Stumbles in November https:¡­","Georgia - USA"
220,"RT @KenGardner11: Krauthammer: third party alternative to Trump is a pipe dream. The the way to stop Trump is to get a contested convention.","Contra Costa County - CA"
221,"RT @RichardJSunkle: Trump is a purely destructive force. He doesn't care about destroying the good as long as he wins. https://t.co/hP1z7un¡­","North Carolina"
222,"RT @Tamaraw68415067: Don't give me this will of the people nonsense with Trump. The will of the people are clearly against him. https://t.¡­","Tampa - FL"
223,"RT @mitchellvii: Men and women are equal but it's ok to poke fun at Trump's appearance but poking fun at Megyn Kelly is sexist? Sorry no ¡­","Florida - USA"
224,"RT @PJStrikeForce: ???? Time 4 All #USA #Conservative &amp; #Libertarian #Patriots #Unite W/TheLeader #TRUMP #TLOT #TCOT #CCOT #OhHillNo ???? htt¡­","Legal permanent US resident"
225,"RT @billyeichner: Enjoy Hamilton at the White House while u can cause if Trump wins you'll have Paula Deen on the White House lawn strummin¡­","Metro ATL"
226,"RT @ChuntiBae: Why do all young Trump supporters look like they should be apart of the Delightful Children from Down the Lane https://t.co/¡­","josh's girl"
227,"RT @PapaESoCo: Dr. Ben Carson assures America there's no 'quid pro quo' for his Trump endorsement https://t.co/CM5xtiXX6T Except for a Job¡­","California - USA"
228,"RT @etphome70: These are the reason we must Vote Vote Vote Trump..it's them or us..Trumps for us..we are for America..reach 1237 https://t¡­","Register - Georgia"
229,"RT @Sylvaners: Fox'sShepard Smith Pushes Republican Strategist Doug Heye To Admit Trump Is Using Bigoted Language To Attract Bigots https:/¡­","columbus ohio"
230,"RT @mitchellvii: We won't get to brokered convention but even if we did they would pick Trump or be guaranteed a loss when he goes 3rd par¡­","Save Christianity~Say No2Islam"
231,"RT @MassAdvisors: #CNBC's Jim Cramer: #Trump 'Right About Trade' https://t.co/kI0Gfdx1R3 He¡¯s been right the whole way.¡± while Establishm¡­","Tipp City - OH"
232,"RT @Johnatsrs1949: @GOP We're keeping track of those playing 'stop Trump' Game. We'll be coming for you when you're up for re-election htt¡­","#Bluehand"
233,"RT @jenilynne8: @SherredEllen @GOP @pessell_anna something isn't right with this whole damn thing! Trump was probably hired by Hilary to do¡­","South Carolina - USA"
234,"Do trump protesters no the constitution gives them the right 2 protest?Do they know the people theyre voting for are gonna take those rights","Texas"
235,"RT @mitchellvii: It's ok if Megyn dislikes Trump and even ok if she chooses to attack him. But it's NOT ok if she attacks him with LIES sh¡­","Florida - USA"
236,"RT @AlysiaStern: Have you seen Trump's tax plan? Half the people that hate him will benefit from him. #BlackLivesMatter https://t.co/y4Qd¡­","NC"
237,"@JeTillyer @prx @AyeshaTrump so cool what a small ??! ¡ª karen chong (@KarenRightNow) March 16 2016#MuslimTrumpDoc ¡ª Ayesha Ali Trump (@Ay¡­","Chicago - IL"
238,"RT @SmallBiz4Trump: Small Businesses Overwhelming Favor Trump Over Remaining DEM and GOP Candidates .. https://t.co/Idbt3omyA2 #SmallBiz4Tr¡­","Tennessee - USA"
239,"RT @WesleyRickard: Loretta Lynn Country Singer Endorses Donald J Trump for President #country #Music #CA #NE #NY #IN #ccot #jpnet #tcot htt¡­","Maine - USA"
240,"RT @JRParham: I go back and forth between Trump and Cruz as to which one would be a worse choice. Can't undersell how terrible both options¡­","Norfolk - VA"
241,"RT @MyNiggaJulie: Trump is coming to Cali to be exact Oakland so which one of you bay niggas gonna take one for the team &amp; get rid of his¡­","Red Bluff - CA"
242,"Trump IS the right candidate 4 POTUS 2016. Don¡¯t leave it to chance or the GOPe. YOU MUST Get Up &amp; Go VOTE 4 Trump! https://t.co/inOmkmlebm","California - USA"
243,"Proudly stand with @JMOlitzky @rabbidavidp &amp; @URJ linking arms against hate violence and Trump. https://t.co/uog0Q5bLR5 @jdforward @AIPAC","310 / 212 / 617 "
244,"RT @TRUMP_PREZ: Report: Secret Meeting George Soros &amp; #GOP Operatives Talk Third-Party Plot against #Trump https://t.co/wcOxSx6ud8 THIN¡­","atlanta - GA"
245,"RT @The_Trump_Train: Folks it's time to take our country back. Show your support and order Trump apparel. Click below to order now!?? ht¡­","Somewhere deep in plot..."
246,"@mhawk333 @BettinaVLA @MarcoRubio_2020 @TeamMarco @rose10052 The difference being Democrats do not have Trump braindrain. Rubio would win.","Salem - OR"
247,"RT @SpecialKMB1969: 3 out of 4 Republicans believe The Establishment should support Trump! #GOP ???? #VoteTrump https://t.co/yci6sOiDW0 ht¡­","Toronto - Ontario"
248,"RT @LeahR77: Hey Media : Trump Had More Votes Than Granny Hillary IN Both Ohio &amp; MO https://t.co/HJXUduxRez #Trump2016 https://t.co/lHWSIa¡­","San Francisco - CA"
249,"RT @jstines3: Trump U was a COLLASAL CON a massive SCAM. Trump USA? Disaster born of FRAUD! #NeverTrump #PJNET #TCOT #CCOT https://t.co/¡­","Manteca - CA"
250,"RT @TheresaMechele: NY Chairman Joe Mondello Endorses Donald J. Trump. Time to stop business as usual in Washington end the gridlock. ht¡­","USA"
251,"RT @mlcalderone: Politico joins growing ranks of outlets barred from Trump events after critical coverage: https://t.co/bJ4QpaJs7g https://¡­","Atlanta - GA"
252,"RT @OnlyHotyP: Krauthammer: I Was Wrong for Laughing at Trump¡­ Democrats Are Worried (VIDEO) https://t.co/zE6TzExGhI https://t.co/wVnNRIPAdD","Texas - USA"
253,"RT @CronkiteSays: BREAKING NEWS Hillary says Donald Trump is a danger to the world order he can't go around always putting America first it¡­","Norge DUAL US CITIZ"
254,"RT @drewwyatt: ?? Anti-Trump Groups Threaten 'Largest Civil Disobedience Action of the Century' #Trump2106 ??https://t.co/O4cdWfEdnx https:/¡­","Los Angeles - California"
255,"@FoxNews @KarlRove hey Karl 12m against trump...what was the total count who didn't vote for @JohnKasich? Ur math is why GOP elites are out.","Mechanicsville VA"
256,"RT @WDFx2EU: Billionaire @GeorgeSoros who backs @HillaryClinton just gave #Cruz camp $250K to fight #Trump. Get the message? https://t.co/S¡­","Derry - NH"
257,"?????????Trump THE Only Common Sense Candidate! .#TrumpTrain #Trump2016 #MAGA ???? .@Mferris67 .#GoodJobsMatter https://t.co/LlZuQKXaE2","Tennessee - USA"
258,"RT @LindaSuhler: GOP stooges--we're keeping track of those playing the 'stop Trump' game. We'll be coming for you when you're up for re-ele¡­","Florida"
259,"RT @jstines3Paints: Meg Whitman: Trump is unfit to be President. Christie knows it &amp; said so publicly... #NeverTrump#PJNET#TCOT https:/¡­","washington"
260,"RT @realDonaldTrump: Highly overrated &amp; crazy @megynkelly is always complaining about Trump and yet she devotes her shows to me. Focus on o¡­","USA "
261,"RT @MomTheLawyer1: @seanhannity is right if the GOP will pick the nominee THEN WHY R WE WASTING TIME VOTING? @Campaign_Trump #trump https¡­","Maui - Hawaii"
262,"RT @boren_bonnie: I'm behind TRUMP! Republican Delegates and Elite's your undermining what the people want! Enjoy pork? https://t.co¡­","perth AU"
263,"RT @Pudingtane: @karlrove Breathe calm down. Take a breath...ur r so hyped up against TRUMP but u don't give a damn abt cruz defrauding ou¡­","USA"
264,"RT @Johnatsrs1949: @GOP We're keeping track of those playing 'stop Trump' Game. We'll be coming for you when you're up for re-election htt¡­"," USA"
265,"RT @mitchellvii: We won't get to brokered convention but even if we did they would pick Trump or be guaranteed a loss when he goes 3rd par¡­","Boston - MA"
266,"RT @JoyAnnReid: Trump is the symptom. The reactionary extremism that the GOP allowed to overtake it once Obama was elected and re-elected i¡­","California - USA"
267,"RT @nikkinbc: PROFESSOR NORPOTH PREDICTS TRUMP HAS 87% CHANCE OF BEATING HILLARY AND HE'S PREDICTED LAST 5 OUT OF 5 CORRECTLY! https://t.co¡­","road to success"
268,"RT @KevinDarryl: Trump poses as big a risk to global economic stability as terrorism report concludes https://t.co/4TmtoHh6rO via @TheWorl¡­","Bellevue - WA"
269,"RT @DrewAtHitFix: It seems like the main reason Trump supporters enjoy his rallies is because they finally get to throw black people out of¡­","Chicago"
